89.6,115.0,6.4,-0.9,31.7,20.4
-8.4,7.9,9.3,-7.2,1.2,-0.2
54.8,-0.4,11.2,10.1,38.8,-25.8
47.3,-9.1,46.0,29.7,11.4,-3.8
-1.7,8.7,0.2,9.5,25.9,-23.1
132.6,102.6,15.3,7.3,50.2,7.0
10.1,8.8,26.0,6.3,21.5,-16.4
17.9,28.5,3.7,6.3,20.1,-8.0
20.3,28.5,31.6,21.6,29.1,-15.7
10.1,10.2,8.5,6.4,21.5,-16.1
118.3,58.6,11.1,-18.9,42.2,-0.1
-4.9,7.4,7.8,-6.4,4.4,-2.5
34.0,10.8,13.0,15.1,52.8,-40.8
22.1,-3.5,70.1,99.9,9.1,-5.1
-2.3,17.7,7.6,1.7,13.9,-9.1
152.2,21.2,5.6,-6.7,53.8,-14.4
14.5,18.3,10.3,6.9,45.2,-35.0
12.0,8.9,11.7,8.1,36.2,-29.8
5.2,2.4,25.0,80.7,11.5,-9.7
8.2,9.6,11.8,5.7,22.1,-17.1
165.4,106.5,16.4,-12.1,49.6,15.9
19.5,31.1,35.4,4.5,43.8,-28.9
5.0,11.6,11.3,9.6,30.8,-24.3
8.7,14.2,71.4,68.6,44.5,-35.7
14.0,13.8,0.2,6.3,23.8,-16.0
119.1,101.8,13.2,17.0,66.2,-11.2
18.0,9.6,11.0,17.8,26.6,-19.6
25.6,20.9,4.9,12.7,53.5,-40.4
14.5,14.2,108.3,22.0,13.0,-5.6
22.7,14.5,1.2,14.7,44.0,-33.0
111.7,13.9,9.0,3.6,36.3,-8.5
6.0,10.7,12.6,10.7,34.0,-28.2
3.7,10.3,-5.3,3.6,10.7,-6.0
6.1,8.1,89.1,45.9,19.6,-15.8
4.6,8.8,2.7,8.3,28.7,-23.2
131.6,56.9,19.5,8.4,56.9,-11.1
11.8,3.0,20.3,11.6,39.7,-34.7
8.6,14.6,-2.2,8.6,29.6,-21.9
2.4,8.7,95.2,12.1,6.9,-3.8
7.5,-8.3,15.7,2.3,23.9,-24.0
134.1,94.1,-25.6,18.1,76.8,-19.6
10.5,11.4,-21.6,12.3,33.9,-27.2
26.3,8.5,15.6,13.9,52.1,-41.9
23.7,-0.6,46.0,22.7,42.7,-36.4
13.1,13.3,15.2,11.6,43.4,-34.4
111.5,118.1,12.7,9.4,54.2,3.9
16.0,8.5,10.5,8.5,30.1,-22.7
12.6,-5.4,6.0,1.6,10.1,-8.9
10.9,-4.8,63.8,109.2,3.8,-2.5
20.1,16.9,5.6,10.7,45.4,-34.0
112.0,106.0,24.7,14.3,69.1,-13.9
-2.4,7.3,12.3,-0.8,12.9,-9.9
41.2,12.5,8.5,9.7,50.8,-37.0
42.2,14.0,64.3,63.0,54.5,-39.3
-1.0,7.9,5.5,5.4,18.1,-14.7
95.7,70.6,29.8,13.2,51.3,-9.6
11.1,3.1,8.3,12.3,13.2,-9.6
32.5,12.4,14.3,13.2,51.0,-37.8
20.0,1.4,20.4,79.3,5.2,-0.6
20.5,12.4,18.0,12.8,48.0,-38.6
129.6,112.8,14.0,0.7,41.6,18.0
4.1,-2.9,9.1,1.1,5.3,-5.1
19.2,20.8,14.8,14.1,53.1,-40.3
10.5,11.0,117.4,16.2,21.0,-15.1
15.5,10.2,16.7,16.3,46.9,-38.3
140.3,30.8,5.5,8.7,65.2,-24.8
13.9,-1.4,1.5,2.8,20.8,-17.3
21.8,16.0,17.1,14.5,41.3,-31.0
17.1,26.0,51.9,37.3,23.9,-11.3
19.1,3.5,14.9,14.4,39.7,-32.8
106.8,52.2,14.5,14.2,60.6,-21.6
11.3,8.0,42.6,22.5,26.2,-19.7
27.0,17.9,14.3,18.3,45.3,-33.3
28.1,20.8,85.6,180.1,49.6,-36.0
17.5,17.2,17.5,29.3,48.8,-38.4
135.5,119.1,15.8,3.8,71.1,-6.5
14.9,12.4,6.1,-14.1,22.5,-14.8
0.4,-3.7,5.5,7.0,14.0,-14.9
8.8,-1.7,50.6,75.7,45.0,-41.1
11.0,5.2,7.9,12.8,8.3,-4.5
156.9,51.3,16.6,8.0,73.6,-23.5
29.0,30.7,24.0,11.2,54.2,-37.4
-0.2,4.0,20.8,25.9,23.8,-22.0
1.5,6.9,17.8,44.9,30.1,-25.8
17.1,17.5,13.6,9.2,10.5,-1.2
158.2,22.6,7.9,17.3,80.8,-38.2
17.7,8.7,7.7,12.6,34.5,-26.2
4.5,34.4,18.6,24.2,50.0,-37.4
-4.0,26.3,92.5,98.3,19.0,-10.9
21.9,13.7,15.5,33.4,49.7,-38.3
92.0,21.5,1.1,2.3,27.3,-2.1
16.2,6.1,11.9,13.6,50.5,-42.6
35.2,36.5,4.4,22.4,18.8,-0.3
42.4,48.1,44.2,123.3,45.1,-20.6
16.2,6.1,14.6,15.6,50.5,-42.3
95.8,69.4,6.2,11.4,46.4,-5.5
0.4,7.9,8.1,13.2,37.3,-32.8
54.6,38.3,14.4,14.6,54.1,-30.3
49.4,14.4,78.3,49.4,35.2,-19.5
1.3,6.9,7.7,13.0,40.4,-35.6
120.2,103.9,1.3,4.3,33.7,20.6
30.2,20.6,11.3,24.2,52.5,-38.5
17.9,7.3,4.4,10.9,37.5,-30.5
17.0,4.4,58.0,17.6,34.3,-27.3
23.3,12.7,2.7,12.2,27.2,-17.8
146.1,102.1,21.0,20.0,75.8,-14.1
16.8,12.7,22.0,17.5,44.7,-35.9
19.7,4.7,9.6,14.6,40.3,-33.0
13.1,-12.1,103.4,65.0,16.1,-15.5
12.9,11.7,6.6,16.0,30.5,-22.8
163.6,39.6,10.4,10.5,61.1,-13.6
12.3,13.7,19.1,9.8,28.9,-20.4
13.7,6.5,-4.6,7.2,17.8,-12.6
11.0,5.7,85.2,82.1,7.8,-4.1
18.3,19.4,18.2,17.9,51.0,-38.8
152.8,99.9,20.3,-4.0,71.8,-9.7
22.5,13.4,21.1,-1.9,50.8,-40.4
10.9,-6.8,16.1,16.1,46.4,-44.0
7.0,2.8,53.0,57.8,32.2,-28.5
19.5,12.9,6.4,10.3,39.8,-29.7
130.4,17.8,48.2,-0.3,55.2,-21.4
21.0,8.5,14.7,4.3,43.1,-34.1
26.5,6.4,12.2,14.2,52.7,-43.0
20.7,5.9,94.2,107.2,31.6,-24.7
14.5,1.6,6.8,0.1,19.4,-15.6
118.7,36.9,1.1,11.1,46.2,-9.9
-3.7,8.7,-2.9,9.5,3.2,-1.7
49.1,5.0,12.4,4.0,50.5,-35.9
38.5,-2.1,49.0,45.6,11.6,-3.7
-1.1,9.6,10.2,3.5,12.7,-9.4
135.2,23.9,-10.0,4.0,30.9,4.2
10.9,1.5,-15.0,9.9,3.3,-0.9
4.8,-6.0,12.9,4.1,13.9,-14.3
3.4,-2.6,11.6,16.8,8.6,-8.4
17.6,9.8,5.7,2.6,28.0,-21.0
133.0,85.1,5.7,15.1,46.3,7.2
19.8,1.8,6.8,30.1,22.0,-16.6
11.8,9.0,3.9,3.9,25.3,-18.7
11.2,8.8,85.6,80.9,23.2,-17.4
23.0,5.2,18.4,9.4,33.6,-26.1
124.7,41.0,6.8,15.1,65.9,-26.6
10.6,21.9,7.4,17.4,45.9,-34.9
37.2,-9.8,11.9,5.6,25.7,-19.1
39.0,-17.0,130.3,65.9,32.0,-27.2
10.5,21.7,10.6,11.8,45.4,-34.1
93.9,64.8,4.6,6.3,39.6,-0.5
2.2,6.6,4.1,8.0,25.3,-22.3
30.3,13.5,-1.5,1.1,16.8,-5.8
30.9,7.7,139.2,18.0,18.9,-9.0
6.9,10.0,15.5,15.1,42.6,-35.7
107.4,109.7,-14.7,-7.4,41.9,12.7
14.2,12.3,-9.2,-8.1,26.3,-18.1
23.7,12.5,19.7,18.6,54.1,-43.5
20.6,1.8,67.9,125.3,42.5,-36.3
20.0,16.6,11.5,15.5,47.3,-36.4
127.3,73.6,12.2,10.7,67.4,-18.3
-7.3,2.0,1.9,-12.9,0.4,-0.7
30.6,7.0,6.9,13.6,31.7,-22.3
32.2,8.5,76.3,63.7,37.5,-26.5
-3.6,4.7,13.1,3.9,14.1,-12.3
87.9,18.4,0.6,2.6,33.3,-8.6
11.0,7.2,3.2,7.6,28.1,-22.8
35.7,-3.8,22.7,16.2,57.1,-48.1
31.7,6.9,59.4,35.8,42.4,-32.0
7.7,4.0,5.2,-13.8,16.0,-12.6
119.2,94.6,6.0,5.1,34.9,17.2
16.7,9.1,13.8,30.0,40.2,-31.8
1.2,0.1,6.8,4.8,20.6,-19.0
-2.1,-3.1,59.2,32.9,8.5,-9.2
11.7,2.9,1.7,5.3,21.8,-17.4
69.5,128.2,42.4,0.9,61.2,-8.0
20.5,9.1,16.2,-5.9,39.0,-29.8
39.8,-14.4,6.9,7.8,38.6,-32.0
43.1,7.0,118.3,144.2,50.7,-37.7
20.1,8.6,18.5,11.5,37.4,-29.3
133.3,61.8,7.6,-12.1,71.1,-23.1
-2.7,2.0,1.0,5.0,22.7,-21.8
23.1,21.5,14.1,16.4,52.0,-38.5
20.6,11.9,135.2,74.8,43.0,-32.7
2.2,6.7,16.0,7.0,40.6,-36.1
143.1,98.9,9.3,16.6,62.3,-3.1
-12.2,6.1,4.2,7.2,11.3,-11.7
15.4,5.8,8.5,1.0,25.1,-19.5
19.0,8.9,43.7,46.4,38.2,-30.1
-6.8,12.5,17.4,10.8,31.3,-27.4
121.9,53.5,1.8,9.7,26.6,14.0
-5.0,10.9,15.7,22.6,39.1,-34.5
23.6,6.2,11.3,10.5,36.7,-28.7
16.9,-0.6,27.1,34.5,12.0,-7.6
-5.0,11.0,6.2,9.7,39.1,-34.3
194.7,47.8,29.4,10.7,59.7,-5.1
24.7,4.3,24.9,16.9,42.9,-33.9
-31.9,13.5,4.2,11.2,35.0,-35.2
-43.1,1.4,77.8,16.4,-6.1,-1.9
27.4,11.5,25.2,1.7,52.9,-41.1
125.0,59.5,0.6,7.5,43.1,-0.0
12.1,2.6,3.8,18.5,28.8,-24.2
19.2,7.6,23.4,4.3,33.8,-26.0
16.3,4.3,73.0,20.4,23.3,-17.8
17.0,3.5,17.6,14.2,46.7,-40.1
136.3,77.1,6.6,2.2,55.9,-3.8
3.7,2.2,6.3,-1.9,36.0,-32.2
24.2,0.9,9.3,7.7,28.4,-22.4
31.8,12.9,40.5,59.7,56.3,-44.0
-5.2,-0.3,1.7,2.8,3.4,-4.9
87.5,69.7,18.1,-8.4,62.0,-22.3
16.1,9.2,12.9,-16.8,44.5,-36.3
36.1,15.1,9.5,17.5,39.8,-26.2
36.8,18.9,74.4,103.2,42.4,-27.2
15.8,9.9,14.4,12.8,43.5,-34.9
113.9,49.0,10.7,10.3,65.6,-25.7
13.1,-1.0,-3.1,-1.7,6.2,-3.8
14.8,-0.1,7.7,1.8,15.0,-11.8
20.9,7.0,71.7,51.7,37.6,-29.1
12.9,-0.4,1.5,-1.9,5.7,-3.6
150.7,50.8,20.7,-11.5,61.4,-13.3
26.4,7.0,20.5,-1.0,15.5,-7.5
62.4,62.4,64.4,74.6,245.7,-203.2
131.3,127.3,165.0,187.9,498.4,-410.4
214.2,182.8,191.5,212.2,703.6,-572.6
247.8,211.8,161.6,206.1,676.8,-533.3
82.5,72.1,61.8,85.9,273.1,-221.5
38.6,15.7,12.5,-13.3,1.7,11.1
47.7,8.6,129.9,56.5,34.8,-21.4
10.2,4.5,6.5,-3.5,8.1,-4.2
115.7,61.9,4.0,12.7,56.5,-13.4
17.2,8.0,-1.4,2.8,4.6,1.5
19.2,-4.0,15.4,7.1,42.2,-38.0
17.6,5.4,67.5,112.6,36.4,-29.0
26.9,12.0,11.0,8.0,39.9,-29.8
112.0,26.4,15.7,0.4,71.6,-37.5
16.7,14.2,3.1,-8.0,6.0,1.7
28.6,5.9,15.1,8.7,42.2,-32.7
24.8,1.5,109.0,43.1,28.5,-21.6
29.5,24.4,16.7,13.0,52.8,-38.0
109.6,96.0,9.1,15.5,65.7,-13.6
23.8,11.5,0.6,11.3,28.8,-18.8
-2.9,5.0,12.2,4.4,15.8,-13.8
-5.6,2.8,142.2,38.6,5.8,-5.1
26.2,11.4,14.8,8.2,37.7,-26.9
119.7,94.7,9.0,14.4,57.9,-4.9
11.7,19.1,5.2,12.0,21.3,-12.1
7.4,7.1,11.7,0.6,39.7,-34.8
